<PARSED TEXT FOR SHEET: 1 / 1 TABS
TAB NAME: part-01.csv>
index,full_name,pdes,q,ad,a,e,i,om,w,tp,moid,per,per_y,t_jup,pr_class,dt_class,neo,pha
137,177016 (2003 BM47),177016,0.484998467,1.835446814,1.160222641,0.581978105,13.80552484,137.5820272,155.3484649,2460106.029,0.157262,456.4680985,1.249741543,5.231,Asteroid,APO,Y,N
138,543319 (2013 YE38),543319,0.775283613,3.356724015,2.066003814,0.624742409,34.17169939,79.6156177,281.8220849,2459843.053,0.092999,1084.663698,2.96964736,3.333,Asteroid,APO,Y,N
139,154993 (2005 EA94),154993,0.50990567,2.523160122,1.516532896,0.663768803,10.32348333,104.0715388,309.0085953,2460212.87,0.0748761,682.1441828,1.867608988,4.226,Asteroid,APO,Y,N
140,620090 (2015 FP332),620090,0.914944411,4.789799813,2.852372112,0.679233854,36.51616207,126.9312355,173.2247712,2460809.746,0.097441,1759.574661,4.817452871,2.698,Asteroid,APO,Y,N
141,434740 (2006 GZ),434740,0.947548318,2.107599799,1.527574058,0.379703843,12.48618494,25.59053923,292.5077814,2460196.846,0.0831286,689.6072816,1.888041839,4.385,Asteroid,APO,Y,N
142,419624 (2010 SO16),419624,0.928087625,1.079459595,1.00377361,0.07540145,14.51500106,40.35020086,109.2106105,2460026.487,0.0300497,367.3263532,1.005684745,6.032,Asteroid,APO,Y,Y
143, 12923 Zephyr (1999 GK4),12923,0.997309204,2.927932548,1.962620876,0.491848265,5.304990464,168.1848652,147.1067098,2460456.6,0.0215398,1004.275916,2.749557608,3.716,Asteroid,APO,Y,Y
144,613714 (2007 DL41),613714,0.763289001,2.151607895,1.457448448,0.476284048,4.671669747,150.7292147,140.2411819,2460090.02,0.046149,642.6702998,1.759535386,4.498,Asteroid,APO,Y,Y
145,  4544 Xanthus (1989 FB),4544,0.781296468,1.302679006,1.041987737,0.250186504,14.14461299,23.95672438,333.8553312,2460217.992,0.173816,388.501177,1.063658253,5.834,Asteroid,APO,Y,N
146,164120 (2003 YK),164120,0.894850133,2.12926195,1.512056041,0.408189837,11.03171969,345.6268315,189.6415468,2459891.157,0.0852888,679.1258451,1.85934523,4.407,Asteroid,APO,Y,N
147,385252 (2001 EB18),385252,0.859519186,1.246338598,1.052928892,0.183687339,50.06312607,155.4685904,101.9116806,2460346.573,0.0290219,394.636264,1.080455206,5.51,Asteroid,APO,Y,Y
148, 87025 (2000 JT66),87025,0.633531428,1.819459374,1.226495401,0.483462044,25.31803141,120.4940361,359.6157016,2460040.578,0.351804,496.1320839,1.358335616,5.011,Asteroid,APO,Y,N
149,526825 (2007 CK26),526825,0.96285884,2.629000233,1.795929536,0.463866026,32.3963326,147.2889217,97.53377879,2460413.388,0.238175,879.0880298,2.406811854,3.776,Asteroid,APO,Y,N
150,471323 (2011 KW15),471323,0.592156934,1.747568417,1.169862676,0.493823551,23.65732638,283.3585023,97.50702419,2460416.68,0.0440731,462.1689389,1.265349593,5.203,Asteroid,APO,Y,Y
151, 17511 (1992 QN),17511,0.762700103,1.616547559,1.189623831,0.358872878,9.582007601,355.9025221,202.4164024,2460112.183,0.132876,473.9285916,1.297545768,5.254,Asteroid,APO,Y,N
152,  4015 Wilson-Harrington (1979 VA),4015,0.967030676,4.28260956,2.624820118,0.631582115,2.79878428,266.7607524,95.47140334,2459816.145,0.0426859,1553.272831,4.252629244,3.082,Asteroid,APO,Y,Y
153, 55408 (2001 TC2),55408,0.852938948,1.346836122,1.099887535,0.224521671,30.39223385,193.8298041,353.5540996,2460358.924,0.147438,421.3285099,1.153534593,5.504,Asteroid,APO,Y,N
154,459872 (2014 EK24),459872,0.938123642,1.079601498,1.00886257,0.070117507,4.803520551,340.545965,63.92819732,2460294.508,0.030052,370.1233133,1.013342405,6.033,Asteroid,APO,Y,Y
155,290772 (2005 VC),290772,0.84804302,3.322408341,2.08522568,0.593308759,4.486140079,227.8174017,290.3642909,2460515.393,0.0197935,1099.836236,3.011187504,3.511,Asteroid,APO,Y,Y
156, 68267 (2001 EA16),68267,0.864664352,2.154837772,1.509751062,0.427280183,38.82769444,8.007043445,317.442227,2460293.324,0.0587745,677.5735473,1.85509527,4.205,Asteroid,APO,Y,N
157,414990 (2011 EM51),414990,0.878601073,1.764011654,1.321306363,0.335051206,1.864459889,134.1635191,142.2358319,2460160.533,0.012935,554.7581826,1.518845127,4.887,Asteroid,APO,Y,Y
158,438105 (2005 GO22),438105,0.338156535,3.489411545,1.91378404,0.823304758,1.563559442,61.75979948,19.08269409,2460189.179,0.018653,967.0252622,2.647570875,3.407,Asteroid,APO,Y,Y
159,137158 (1999 FB),137158,0.463737112,1.896186882,1.179961997,0.60698979,12.89786534,37.09162099,3.050121963,2460062.498,0.197634,468.1666327,1.281770384,5.148,Asteroid,APO,Y,N
160,382395 (1990 SM),382395,0.496969125,3.713672284,2.105320705,0.763946118,11.61403137,136.2061797,107.6902974,2460346.5,0.0309345,1115.772926,3.054819784,3.276,Asteroid,APO,Y,Y
161,620067 (2010 UE7),620067,0.536220375,3.088535164,1.812377769,0.704134323,9.419315917,125.0661524,165.7403364,2459894.604,0.153015,891.192487,2.439952052,3.698,Asteroid,APO,Y,N
162,520808 (2014 TF64),520808,0.938671775,2.287790446,1.613231111,0.418141785,52.67900986,217.966379,114.2508813,2459875.885,0.130955,748.4164246,2.049052497,3.839,Asteroid,APO,Y,N
163,381989 (2010 HR80),381989,0.679539469,2.015336098,1.347437784,0.495680263,26.71607169,6.218720678,291.3279586,2459965.492,0.104764,571.2964283,1.564124376,4.651,Asteroid,APO,Y,N
164,318411 (2005 AH14),318411,0.908166744,3.726201396,2.31718407,0.608073111,12.83107505,59.30628111,192.5281607,2459896.805,0.0828596,1288.36592,3.527353647,3.279,Asteroid,APO,Y,N
165,279816 (2000 JE5),279816,0.742271141,1.734152618,1.238211879,0.400529786,50.74235125,41.22714288,285.1711553,2460318.135,0.0467674,503.2582189,1.377845911,4.768,Asteroid,APO,Y,Y
166, 90367 (2003 LC5),90367,0.662880099,1.648246971,1.155563535,0.426357721,16.88147008,86.82294449,313.8469354,2460181.881,0.151626,453.7213024,1.242221225,5.319,Asteroid,APO,Y,N
167, 86878 (2000 HD24),86878,0.511822279,2.171467153,1.341644716,0.618511315,9.473180574,230.9873543,214.9129662,2460105.085,0.102742,567.6161106,1.554048215,4.665,Asteroid,APO,Y,N
168,612509 (2002 UK11),612509,0.561928827,2.085083458,1.323506142,0.575424089,5.366071476,69.18719147,84.54251013,2460434.71,0.0121811,556.1441441,1.522639683,4.753,Asteroid,APO,Y,Y
169,484795 (2009 DE47),484795,0.793457376,1.39770206,1.095579718,0.275764819,20.06033267,29.82638153,41.87049065,2460249.403,0.143775,418.8556734,1.146764335,5.578,Asteroid,APO,Y,N
170,459386 (2012 KJ11),459386,0.671989345,2.464495917,1.568242631,0.571501672,35.83710575,339.6201459,305.3177902,2460533.816,0.183932,717.3288702,1.963939412,4.048,Asteroid,APO,Y,N
171,434196 (2003 HG2),434196,0.919307138,1.205326966,1.062317052,0.134620746,19.77898336,214.2421379,225.3711271,2460216.665,0.0402112,399.926015,1.094937755,5.741,Asteroid,APO,Y,Y
172,517681 (2015 DE198),517681,0.859692746,3.264623952,2.062158349,0.583110217,12.24759825,33.24635795,218.1415619,2460448.823,0.0439028,1081.636771,2.961360085,3.523,Asteroid,APO,Y,Y
173,422699 (2000 PD3),422699,0.814953781,3.181163948,1.998058864,0.592127241,7.699996118,298.6597244,110.1837623,2460109.513,0.0266904,1031.59884,2.824363695,3.594,Asteroid,APO,Y,Y
174,533638 (2014 KT86),533638,0.988021023,1.386231238,1.18712613,0.167720264,22.45878354,69.0540121,288.939755,2460216.596,0.0987457,472.436805,1.293461478,5.253,Asteroid,APO,Y,N
175,267131 (2000 EK26),267131,0.826251143,3.994076886,2.410164015,0.657180533,15.64064029,126.4214001,305.4987994,2459686.581,0.002888,1366.684672,3.741778705,3.147,Asteroid,APO,Y,Y
176,486692 (2013 VC13),486692,0.627715922,2.420240915,1.523978418,0.588107079,7.194853145,199.9948326,61.34094972,2459952.809,0.0580914,687.1738939,1.881379586,4.283,Asteroid,APO,Y,N
177,388798 (2008 BU2),388798,0.360026788,2.254021429,1.307024109,0.724544646,38.40428949,115.2972414,212.8809173,2460334.753,0.251743,545.787801,1.494285561,4.522,Asteroid,APO,Y,N
178, 65803 Didymos (1996 GT),65803,1.013089381,2.272240737,1.642665059,0.383264789,3.41415073,72.98786791,319.5786095,2459874.309,0.0394999,768.9922375,2.105386003,4.204,Asteroid,APO,Y,Y
179,204232 (2004 DG2),204232,0.544791678,1.950306884,1.247549281,0.563310495,17.33695757,329.2541331,343.3758973,2460340.337,0.252762,508.9615708,1.393460837,4.943,Asteroid,APO,Y,N
180,442605 (2012 HY33),442605,0.912252059,3.083646408,1.997949234,0.543405786,14.69744936,63.57934865,270.8370713,2460317.374,0.164162,1031.513937,2.824131245,3.611,Asteroid,APO,Y,N
181,354182 (2002 DU3),354182,0.872547288,1.418262125,1.145404707,0.238219223,8.700353635,0.67518887,245.5434219,2460025.436,0.00820477,447.7513169,1.225876295,5.444,Asteroid,APO,Y,Y
182,152679 (1998 KU2),152679,1.0066003,3.494841056,2.250720678,0.552765339,4.929480426,205.7141718,120.3363398,2459701.805,0.0596995,1233.334353,3.376685429,3.404,Asteroid,APO,Y,N
183,423022 (2003 TJ2),423022,0.693271964,1.943336641,1.318304303,0.474118409,17.44645543,341.4685055,299.0032031,2460048.144,0.112022,552.8686077,1.513671753,4.793,Asteroid,APO,Y,N
184,484402 (2007 XH16),484402,0.908319611,1.46565674,1.186988176,0.234769453,27.42785109,91.27108431,58.33973738,2460176.712,0.0129385,472.3544551,1.293236017,5.208,Asteroid,APO,Y,Y
185, 85938 (1999 DJ4),85938,0.955348031,2.750581617,1.852964824,0.484421928,9.141382418,19.87691649,197.7614242,2460493.217,0.0250381,921.2960079,2.522371,3.839,Asteroid,APO,Y,Y
186,155110 (2005 TB),155110,0.821828266,1.700956075,1.261392171,0.348475212,30.38440015,226.1759473,44.76795444,2460312.539,0.11256,517.456234,1.416717958,4.921,Asteroid,APO,Y,N
187,314079 (2005 CV25),314079,0.866185124,1.647682811,1.256933968,0.310874599,23.8722068,326.7007819,357.417519,2460367.019,0.145335,514.7153513,1.40921383,4.994,Asteroid,APO,Y,N
188,476187 (2007 UQ13),476187,0.669393453,1.660657199,1.165025326,0.425425836,29.30428002,217.6686379,29.41552853,2460224.352,0.293329,459.3053207,1.257509434,5.213,Asteroid,APO,Y,N
189,396794 (2004 KT),396794,0.622502825,3.085777357,1.854140091,0.664263327,43.62755749,267.9186598,238.4747422,2460437.122,0.18696,922.1726629,2.524771151,3.452,Asteroid,APO,Y,N
190,458418 (2011 AM12),458418,0.856841468,2.851540482,1.854190975,0.537889311,38.50392791,124.7669286,237.7365989,2460088.671,0.0070894,922.2106243,2.524875084,3.594,Asteroid,APO,Y,Y
191,162000 (1990 OS),162000,0.901763014,2.454699455,1.678231235,0.462670581,1.091952054,346.5172734,21.57848058,2460071.754,0.00900026,794.1017014,2.174131968,4.107,Asteroid,APO,Y,Y
192,523600 (2003 RC2),523600,0.959064756,2.090989803,1.52502728,0.371116328,42.31600979,165.6400392,273.1394095,2460544.106,0.25543,687.8834257,1.883322179,4.155,Asteroid,APO,Y,N
193,154656 (2004 FE3),154656,0.815183048,3.804294338,2.309738693,0.647066982,22.95645538,339.1002069,338.2567859,2459678.886,0.15346,1282.16141,3.510366625,3.188,Asteroid,APO,Y,N
194,228368 (2000 WK10),228368,0.44097064,2.517063015,1.479016828,0.701848801,14.73433189,57.93647638,244.5233048,2460325.096,0.0225108,656.9890022,1.798737857,4.253,Asteroid,APO,Y,Y
195,153243 (2001 AU47),153243,0.60963761,1.988093171,1.298865391,0.530638344,35.97441949,311.9035934,9.384776014,2460465.595,0.400968,540.685402,1.480315954,4.692,Asteroid,APO,Y,N
196,  7335 (1989 JA),7335,0.913043312,2.630271559,1.771657435,0.484638907,15.17451317,61.28009176,232.290336,2460626.43,0.0212432,861.3269851,2.358184764,3.922,Asteroid,APO,Y,Y
197,451297 (2010 TK54),451297,0.928695029,2.752573682,1.840634356,0.495448389,30.79797173,28.15143752,222.9791019,2459799.988,0.0124034,912.1152411,2.497235431,3.714,Asteroid,APO,Y,Y
198,489453 (2007 BX48),489453,0.887798775,1.885328594,1.386563685,0.359712947,14.80821082,303.0332106,8.128673197,2460415.422,0.1241,596.3595236,1.632743391,4.684,Asteroid,APO,Y,N
199, 29075 (1950 DA),29075,0.83510655,2.561222775,1.698164662,0.508229933,12.16995522,356.6452454,224.6705959,2460098.828,0.0413834,808.2917121,2.2129821,4.026,Asteroid,APO,Y,Y
200,452376 (2002 AC5),452376,0.891288811,2.629192844,1.760240828,0.493655188,16.5438239,82.37479006,331.6994436,2459912.194,0.0486012,853.0147911,2.335427217,3.926,Asteroid,APO,Y,Y
201,367789 (2011 AG5),367789,0.870677807,1.977323995,1.424000901,0.388569343,3.694418952,135.6158345,54.01151532,2460020.899,0.000697199,620.6743855,1.699313855,4.616,Asteroid,APO,Y,Y
202, 88254 (2001 FM129),88254,0.437960338,1.926784882,1.18237261,0.629591945,1.522581605,272.1199129,140.212763,2460383.21,0.0100693,469.6020323,1.285700294,5.141,Asteroid,APO,Y,Y
203,  4769 Castalia (1989 PB),4769,0.549426673,1.576745779,1.063086226,0.483177696,8.884914765,325.5266137,121.4281856,2460240.067,0.0204286,400.3604453,1.09612716,5.677,Asteroid,APO,Y,Y
204,523941 (1998 HK49),523941,0.92392223,1.839980389,1.381951309,0.331436481,7.6220298,57.27055252,81.56377467,2460349.924,0.075205,593.3863331,1.624603239,4.729,Asteroid,APO,Y,N
205,153195 (2000 WB1),153195,0.495766611,2.106922473,1.301344542,0.619035086,41.10934536,21.38238341,262.9014601,2460450.456,0.0912156,542.2341541,1.484556206,4.59,Asteroid,APO,Y,N
206,248590 (2006 CS),248590,0.88395871,4.945662174,2.914810442,0.696735439,52.29762092,172.4119601,346.4278441,2459294.035,0.1006,1817.665239,4.976496206,2.442,Asteroid,APO,Y,N
207,143637 (2003 LP6),143637,0.202863519,3.289733819,1.746298669,0.883832289,43.56720889,144.498155,260.6755078,2460442.377,0.341457,842.9003055,2.307735265,3.372,Asteroid,APO,Y,N
208,385605 (2005 EJ225),385605,0.729081128,2.684431255,1.706756191,0.572826434,8.858762647,342.1011488,290.5999639,2460077.986,0.016875,814.4335528,2.229797544,3.976,Asteroid,APO,Y,Y
209,452639 (2005 UY6),452639,0.286612402,4.211842882,2.249227642,0.872572968,12.20805418,343.5464971,180.9221352,2459958.663,0.179671,1232.107341,3.373326054,2.941,Asteroid,APO,Y,N
210,523625 (2008 DG17),523625,1.009582447,2.663790019,1.836686233,0.450323943,41.0985657,324.3647166,215.0965347,2460009.828,0.077632,909.1821129,2.489204963,3.633,Asteroid,APO,Y,N
211,577723 (2013 PF10),577723,0.66325744,2.058402858,1.360830149,0.512608212,17.24911077,168.181529,359.9522029,2460428.768,0.287758,579.8348448,1.587501286,4.662,Asteroid,APO,Y,N
212,162903 (2001 JV2),162903,0.99497137,1.614094635,1.304533002,0.237296896,47.49426317,216.8953982,301.2442128,2460121.93,0.0859538,544.2281885,1.490015574,4.646,Asteroid,APO,Y,N
213,489900 (2008 KP),489900,0.231526557,1.969651997,1.100589277,0.789634006,59.85744504,62.44477903,345.0091293,2460226.791,0.362855,421.7317934,1.154638723,5.011,Asteroid,APO,Y,N
214,153460 (2001 RN),153460,0.592306166,2.235713676,1.414009921,0.581115976,10.09218571,211.4591245,30.3821532,2460076.015,0.139877,614.1537554,1.681461343,4.515,Asteroid,APO,Y,N
215,162416 (2000 EH26),162416,0.967507045,2.741122227,1.854314636,0.478240086,0.398986116,215.1511439,19.18009805,2459974.705,0.00106668,922.3028827,2.525127673,3.855,Asteroid,APO,Y,Y
216,352102 (2007 AG12),352102,0.717916056,3.462851067,2.090383561,0.656562523,41.97046955,305.4054618,68.21551393,2460615.959,0.0482126,1103.919485,3.022366831,3.2,Asteroid,APO,Y,Y
217,299582 (2006 GQ2),299582,0.689322408,1.891358094,1.290340251,0.465782449,25.83657741,13.88443288,64.5341874,2460177.66,0.125548,535.3709406,1.465765751,4.826,Asteroid,APO,Y,N
218,280136 (2002 OM4),280136,0.653536433,2.338411091,1.495973762,0.563136433,55.29827303,143.0461165,28.15226729,2460359.61,0.299686,668.3198978,1.829760158,3.983,Asteroid,APO,Y,N
219, 53319 (1999 JM8),53319,0.976406896,4.470211956,2.723309426,0.641463108,13.84032806,133.6212535,166.8198453,2459557.699,0.0254575,1641.511429,4.494213357,2.988,Asteroid,APO,Y,Y
220,612929 (2005 CR37),612929,1.012047657,2.797145543,1.9045966,0.468628865,26.04563104,335.5181994,209.8295105,2460174.764,0.0608781,960.0700769,2.628528616,3.692,Asteroid,APO,Y,N
221,420286 (2011 RZ),420286,0.996839088,3.267865444,2.132352266,0.532516693,36.58337192,332.0771148,278.3760551,2460213.067,0.302516,1137.330943,3.113842417,3.31,Asteroid,APO,Y,N
222,452807 (2006 KV89),452807,0.836286394,1.463479787,1.14988309,0.272720505,3.554084847,71.69507932,87.82777421,2460125.565,0.0136285,450.3798564,1.233072844,5.428,Asteroid,APO,Y,Y
223,285567 (2000 OM),285567,0.611686265,2.791763703,1.701724984,0.640549284,13.57138906,123.4520389,74.05477782,2460590.736,0.05283,810.8350046,2.219945256,3.911,Asteroid,APO,Y,N
224,438955 (2010 LN14),438955,0.606198803,1.701260747,1.153729775,0.474574709,1.469751394,342.9693956,33.25289375,2460426.013,0.0180428,452.6417177,1.239265483,5.339,Asteroid,APO,Y,Y
225,613397 (2006 FE),613397,0.647132693,2.100057103,1.373594898,0.528876604,13.78077668,186.7850997,249.732899,2460217.538,0.074599,588.0123265,1.609890011,4.635,Asteroid,APO,Y,N
226,613420 (2006 KR1),613420,0.692886602,1.633018427,1.162952515,0.404200435,19.58720402,236.7917783,176.3413884,2460039.341,0.292047,458.0800732,1.254154889,5.289,Asteroid,APO,Y,N
227,538644 (2016 FA4),538644,0.22548692,1.95826428,1.0918756,0.793486621,16.21029398,53.63256803,281.7403459,2460061.217,0.163731,416.7332648,1.140953497,5.301,Asteroid,APO,Y,N
228,  5143 Heracles (1991 VL),5143,0.419772292,3.250768329,1.83527031,0.771274951,8.981800917,309.1856183,228.1364806,2460485.706,0.0577415,908.1309671,2.486327083,3.582,Asteroid,APO,Y,N
229,138359 (2000 GX127),138359,0.729026855,1.553996622,1.141511738,0.361349664,20.23967842,43.98488196,4.738217089,2460370.902,0.261901,445.4705514,1.2196319,5.378,Asteroid,APO,Y,N
230,  5731 Zeus (1988 VP4),5731,0.788911121,3.743715901,2.266313511,0.65189674,11.19756219,280.5857595,218.4476516,2460024.981,0.0643533,1246.173204,3.411836289,3.278,Asteroid,APO,Y,N
231,538648 (2016 FS6),538648,0.290383588,2.307679301,1.299031444,0.776461464,37.17998308,165.097102,175.2528641,2460302.02,0.445308,540.7890912,1.480599839,4.507,Asteroid,APO,Y,N
232,399325 (1999 GY5),399325,0.441692255,1.851116053,1.146404154,0.614715061,24.43100451,203.3804637,232.21401,2460181.418,0.0632757,448.3374872,1.227481142,5.213,Asteroid,APO,Y,N
233,  1865 Cerberus (1971 UA),1865,0.575688277,1.584159997,1.079924137,0.466917853,16.10210811,212.8888363,325.2963019,2460226.575,0.156423,409.9097976,1.122271862,5.592,Asteroid,APO,Y,N
234,138727 (2000 SU180),138727,0.831690105,3.378648966,2.105169535,0.604929631,11.91597506,327.9045849,136.2922692,2459704.077,0.0347143,1115.652754,3.05449077,3.463,Asteroid,APO,Y,Y
235,242643 (2005 NZ6),242643,0.247405174,3.419726524,1.833565849,0.865068836,8.415972238,38.80406698,48.9470181,2460002.081,0.00573757,906.866155,2.482864216,3.427,Asteroid,APO,Y,Y
236,503966 (2004 RX109),503966,0.416058927,4.003662568,2.209860748,0.811726179,29.0389924,200.594521,37.28766099,2460381.431,0.2719,1199.902032,3.285152722,3.02,Asteroid,APO,Y,N
237,415987 (2002 AE9),415987,0.63277049,1.611605494,1.122187992,0.436127908,37.88970462,127.4655537,129.1756635,2460207.528,0.200078,434.2070321,1.188794065,5.296,Asteroid,APO,Y,N
238,484199 (2006 WS1),484199,0.654498192,1.78719068,1.220844436,0.463897142,17.98838515,312.1216411,319.886019,2460376.602,0.206322,492.7072119,1.348958828,5.078,Asteroid,APO,Y,N
239, 23187 (2000 PN9),23187,0.758693859,2.935368717,1.847031288,0.589236054,51.32777166,164.3090153,293.515441,2460173.865,0.0149859,916.874312,2.510265057,3.419,Asteroid,APO,Y,Y
240,386847 (2010 LR33),386847,0.909740561,2.474034541,1.691887551,0.462292538,5.833644526,352.0880515,333.2289916,2460222.893,0.0289311,803.8141909,2.200723315,4.082,Asteroid,APO,Y,Y
241,474163 (1999 SO5),474163,1.015139409,1.156817451,1.08597843,0.065230597,13.36608934,196.0677188,359.7241607,2460353.941,0.013077,413.3616915,1.131722632,5.678,Asteroid,APO,Y,Y
242,459119 (2012 BJ134),459119,0.377337557,4.134333239,2.255835398,0.83272824,21.26087059,144.5244487,138.2615225,2459768.843,0.159687,1237.540834,3.388202146,2.986,Asteroid,APO,Y,N
243,136795 Tatsunokingo (1997 BQ),136795,0.911155297,2.583543944,1.74734962,0.478550093,10.99250516,50.13804315,147.5081123,2459801.654,0.0364256,843.661327,2.309818828,3.977,Asteroid,APO,Y,Y
244,435159 (2007 LQ19),435159,0.964012455,4.24534316,2.604677808,0.629891862,17.05973424,110.8412899,207.6718742,2460428.608,0.00695025,1535.427948,4.203772617,3.048,Asteroid,APO,Y,Y
245,381181 (2007 LV19),381181,0.999549331,1.943480859,1.471515095,0.320734572,14.89022494,264.0277576,301.3775541,2460089.76,0.0870792,651.9968675,1.785070137,4.51,Asteroid,APO,Y,N
246,231937 (2001 FO32),231937,0.296071471,3.102467922,1.699269697,0.825765461,39.00417608,181.7178028,123.3659211,2460146.469,0.00339359,809.0808011,2.215142508,3.563,Asteroid,APO,Y,Y
247,395207 (2010 HQ80),395207,0.800538535,2.33507499,1.567806763,0.489389538,27.85158115,218.4693987,66.30073129,2460441.557,0.00912924,717.0298357,1.9631207,4.165,Asteroid,APO,Y,Y
248,239849 (1999 VO11),239849,0.826967501,3.684948055,2.255957778,0.633429531,15.74923385,67.45374332,72.3598678,2460225.162,0.0709109,1237.64154,3.388477866,3.287,Asteroid,APO,Y,N
249,613450 (2006 PY17),613450,0.682032191,3.109573553,1.895802872,0.640240976,2.849005751,309.9305097,133.1561676,2459796.147,0.0258243,953.428637,2.610345344,3.671,Asteroid,APO,Y,Y
250,514568 (1994 RC),514568,0.897711709,3.62932908,2.263520394,0.603400212,4.75713036,344.2601688,286.5439871,2460761.268,0.0380258,1243.870146,3.405530859,3.347,Asteroid,APO,Y,Y
251,100004 (1983 VA),100004,0.771271102,4.411229975,2.591250538,0.702355642,15.70073524,76.29441203,13.7138144,2459528.369,0.173859,1523.570429,4.171308498,2.975,Asteroid,APO,Y,N
252, 86039 (1999 NC43),86039,0.741214484,2.778344895,1.75977969,0.578802683,7.131620069,311.6457335,120.7673534,2460085.547,0.0250966,852.6796111,2.334509544,3.898,Asteroid,APO,Y,Y
253,350988 (2003 GW),350988,0.954199629,2.687650294,1.820924961,0.475980807,49.43561211,183.1820946,90.63283147,2460048.468,0.324716,897.5042232,2.457232644,3.534,Asteroid,APO,Y,N
254,226514 (2003 UX34),226514,0.42052647,1.769578416,1.095052443,0.615975954,2.562161929,4.324571576,218.5485919,2460320.089,0.0150522,418.5533329,1.145936572,5.474,Asteroid,APO,Y,Y
255,401857 (2000 PG3),401857,0.408690488,5.240602019,2.824646253,0.855312683,22.03723319,323.5636037,141.2354131,2460573.703,0.211592,1733.981767,4.747383344,2.55,Asteroid,APO,Y,N
256,373428 (1999 TC5),373428,0.914830512,3.117706294,2.016268403,0.546275431,29.12566585,192.3074167,282.7240669,2459916.927,0.18664,1045.733314,2.863061776,3.492,Asteroid,APO,Y,N
257, 26379 (1999 HZ1),26379,0.680838722,2.531506852,1.606172787,0.576111158,8.679343881,252.1025105,200.5873293,2460105.045,0.130786,743.5100137,2.035619476,4.137,Asteroid,APO,Y,N
258,  6053 (1993 BW3),6053,1.011771145,3.281995813,2.146883479,0.528725636,21.58215335,318.2332,74.93063253,2460338.68,0.221833,1148.976478,3.145726155,3.438,Asteroid,APO,Y,N
259,202411 (2005 RC),202411,0.533055231,3.77107062,2.152062925,0.752304998,16.2612322,191.9616289,40.57103597,2460454.935,0.193818,1153.136916,3.157116812,3.231,Asteroid,APO,Y,N
260,172678 (2003 YM137),172678,0.761326703,4.377728031,2.569527367,0.70370944,2.811366865,74.16012646,130.5540794,2460739.735,0.0149631,1504.451869,4.118964733,3.022,Asteroid,APO,Y,Y
261,155140 (2005 UD),155140,0.162538832,2.387176316,1.274857574,0.872504321,28.65740122,19.70975967,207.6049316,2460445.113,0.0772541,525.7641012,1.439463658,4.506,Asteroid,APO,Y,N
262,297274 (1996 SK),297274,0.512663229,4.37781333,2.44523828,0.79034222,1.973006802,195.517181,286.3244204,2460159.82,0.00629097,1396.626267,3.823754325,2.967,Asteroid,APO,Y,Y
263,369452 (2010 LG14),369452,0.269023328,1.82141998,1.045221654,0.742616003,34.20747027,271.2814894,182.8486443,2460085.829,0.369101,390.3112099,1.068613853,5.475,Asteroid,APO,Y,N
264,152770 (1999 RR28),152770,0.65006264,3.107544975,1.878803808,0.654001851,7.140520109,178.1831595,284.5545217,2459994.534,0.0166081,940.6337871,2.575314954,3.672,Asteroid,APO,Y,Y
265,265482 (2005 EE),265482,0.758683183,1.498577796,1.12863049,0.327784257,6.170961033,110.7795821,284.74121,2460339.598,0.0188735,437.9515771,1.19904607,5.485,Asteroid,APO,Y,Y
266,438107 (2005 GY110),438107,0.580319808,3.117757857,1.849038833,0.686150557,12.64171402,294.6054533,169.1350942,2459856.778,0.214603,918.3695488,2.514358792,3.66,Asteroid,APO,Y,N
267, 14827 Hypnos (1986 JK),14827,0.951689742,4.735574941,2.843632341,0.665326024,1.979479532,57.93645613,238.1677113,2460495.38,0.0149742,1751.493759,4.795328568,2.933,Asteroid,APO,Y,Y
268,576330 (2012 PW),576330,0.926397686,2.618445412,1.772421549,0.47732655,22.31446871,214.5129932,166.7867855,2460502.616,0.0579071,861.8842793,2.359710553,3.885,Asteroid,APO,Y,N
269,380455 (2003 UL3),380455,0.465540089,4.044229764,2.254884926,0.793541531,14.42431985,152.8355953,13.50623387,2460427.064,0.228012,1236.758779,3.386060998,3.084,Asteroid,APO,Y,N
270,533372 (2014 GG17),533372,0.885096666,1.848496072,1.366796369,0.35242975,39.15475421,195.2820444,239.5589236,2460117.551,0.0152984,583.6522331,1.597952726,4.551,Asteroid,APO,Y,Y
271, 25143 Itokawa (1998 SF36),25143,0.952971336,1.695190088,1.324080712,0.280277005,1.62121758,69.07566123,162.8279193,2460380.111,0.0131138,556.5063391,1.523631318,4.898,Asteroid,APO,Y,Y
272,500080 (2011 WV134),500080,0.904905544,4.681768532,2.793337038,0.676048564,6.025619654,157.6815678,25.90264655,2459413.79,0.0201702,1705.231854,4.668670374,2.937,Asteroid,APO,Y,Y
273,382825 (2003 XB22),382825,0.852459511,1.958534867,1.405497189,0.393481881,29.95345987,108.7647878,118.2909426,2460440.112,0.0136149,608.6160469,1.666299923,4.53,Asteroid,APO,Y,Y
274,614449 (2009 QB36),614449,0.488357514,4.013629524,2.250993519,0.783048014,15.51273102,310.1362137,176.7312223,2460072.289,0.261679,1233.558624,3.377299449,3.1,Asteroid,APO,Y,N
